"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2021-12-03,"R",NA,"estimate",0.840980637872791,0.844235824233139,0.0534382582177952,0.760120518682213,0.808045150643973,0.82900974174534,0.854061215817888,0.876366859894356,0.936695834762157
2021-12-04,"R",NA,"estimate",0.845017769789398,0.847026669397145,0.0535380632939011,0.763623469139544,0.810935335890622,0.83165753063911,0.857576722187756,0.878883298454655,0.939215928884528
2021-12-05,"R",NA,"estimate",0.846833792055701,0.848937371904764,0.0533863630058783,0.765058141443101,0.814427121076828,0.833554250256877,0.859733085115105,0.881011617551683,0.940286743908831
2021-12-06,"R",NA,"estimate",0.848657962336213,0.850095662912886,0.0530195601426571,0.767199617287197,0.816943081437101,0.836002617804225,0.860482836381725,0.882734466002068,0.938599671242481
2021-12-07,"R",NA,"estimate",0.84935202490795,0.850735380105688,0.0525590294286798,0.766762975424351,0.817861951745221,0.837980606873189,0.860826695413672,0.882808243692108,0.937574303528652
2021-12-08,"R",NA,"estimate",0.85062389965321,0.851154526932058,0.0522110683579332,0.765984924579786,0.818233552625894,0.838924643296473,0.862696959564291,0.884077825672961,0.936781074586914
2021-12-09,"R",NA,"estimate",0.852965823507997,0.851666031501166,0.0521855908365611,0.767244611337896,0.819335536847944,0.840149851001083,0.86431109582272,0.884173751526017,0.937584263157066
2021-12-10,"R",NA,"estimate",0.853287881725433,0.852548919921181,0.0525753095777576,0.766842581160333,0.819907657764387,0.840609455605552,0.865449031127749,0.885583699399303,0.93685175887276
2021-12-11,"R",NA,"estimate",0.853929429756903,0.854008357920561,0.053285629118247,0.766653057914544,0.821154474484377,0.842342620594344,0.866837972019516,0.887933515044215,0.940372936470902
2021-12-12,"R",NA,"estimate",0.856332603293617,0.856150831220608,0.0540756047952144,0.767743582355807,0.823137396904755,0.843687714844775,0.86970257206518,0.890213908328083,0.944742148428408
2021-12-13,"R",NA,"estimate",0.859667107613228,0.858976309619978,0.0546851058771185,0.770865490777293,0.824997264736282,0.846201890473427,0.872463974264003,0.892965488751546,0.948296333162085
2021-12-14,"R",NA,"estimate",0.863298556592428,0.862384557534273,0.0549708789408466,0.773942325380825,0.827614271888367,0.849867620597299,0.875332218179266,0.897213075771978,0.952379758646832
2021-12-15,"R",NA,"estimate",0.86624549483183,0.866189991828808,0.054984377865251,0.777386706368827,0.831342370500701,0.853230409121643,0.878315168873864,0.899964332656433,0.956926229178323
2021-12-16,"R",NA,"estimate",0.868363993221794,0.870139880941133,0.0549561515631824,0.783280014135659,0.835213004275907,0.856415534867575,0.880951591928571,0.904550650336296,0.96352728648614
2021-12-17,"R",NA,"estimate",0.870933301489965,0.873933749312003,0.0551839534031868,0.788314791823871,0.838388986951934,0.85921429596307,0.884214890555255,0.90660080411022,0.965279512028003
2021-12-18,"R",NA,"estimate",0.87399753373058,0.877245484811314,0.0558664428554929,0.792450328460127,0.840755179248426,0.861751861026581,0.887152035212787,0.909255170744714,0.972752917267308
2021-12-19,"R",NA,"estimate",0.875511631488826,0.879751321385239,0.0569720966586634,0.79500183502967,0.841836559525275,0.863001046816969,0.888548081081719,0.911634861086256,0.979960345900908
2021-12-20,"R",NA,"estimate",0.87613367213412,0.881165280188941,0.0582306177523514,0.795408615704512,0.842480317941517,0.863255401273777,0.889050531328864,0.913913130347164,0.985150964939906
2021-12-21,"R",NA,"estimate",0.875039568636456,0.881279492743553,0.0592553089231385,0.795123733033512,0.842353220370626,0.862836630588816,0.889104754024942,0.913646820425262,0.99082446614858
2021-12-22,"R",NA,"estimate",0.874633541101713,0.880002372871498,0.0597204991506878,0.792270009919768,0.840837084062019,0.861309913557716,0.888513858967273,0.912143217903131,0.988826125430406
2021-12-23,"R",NA,"estimate",0.872490392051571,0.877385523000353,0.0595053376368887,0.78959718262125,0.839035550256746,0.859310768546233,0.886758632581265,0.91032969982599,0.985478184895628
2021-12-24,"R",NA,"estimate",0.869702581846099,0.873632125741882,0.0587520295986689,0.784004954815393,0.835591823931979,0.857148985520121,0.883051044435735,0.907017650709591,0.977305687062637
2021-12-25,"R",NA,"estimate",0.866064800811639,0.869084795407606,0.0578190957099643,0.778189918732751,0.831812343661525,0.853735284116136,0.879451931747077,0.902706869029202,0.968465729254508
2021-12-26,"R",NA,"estimate",0.862759712118158,0.86419691647603,0.0571391903962152,0.771809660013474,0.828061012658117,0.850046313127815,0.875589609501299,0.897838869625594,0.960027045000075
2021-12-27,"R",NA,"estimate",0.859274039567735,0.859495337295573,0.0570391453339265,0.765622891362478,0.824326058144739,0.845625117622824,0.872024304673688,0.894111883840115,0.954202502117824
2021-12-28,"R",NA,"estimate",0.856479736712952,0.855542199336552,0.0576205394823236,0.759472888316136,0.81937271591651,0.842017635600034,0.869416290546268,0.891094567762824,0.950019297651277
2021-12-29,"R",NA,"estimate",0.8546034061224,0.852900416778816,0.0587649461758393,0.753691191757871,0.81556059148234,0.840515720486405,0.868101944552861,0.890698575744857,0.946045593828014
2021-12-30,"R",NA,"estimate",0.855123599636836,0.852103562369139,0.0602272339300986,0.74781514205649,0.81495477197868,0.839440564985844,0.869227828917883,0.891347898637873,0.945853321747244
2021-12-31,"R",NA,"estimate",0.857229410158023,0.853629145645748,0.061730099060491,0.744713656281854,0.816133877758124,0.842127909632759,0.87153251988693,0.894656510865567,0.947356130343694
2022-01-01,"R",NA,"estimate",0.861389452471269,0.857874752034198,0.0630221026446768,0.748182106916492,0.818496864042872,0.847192596659893,0.87721781007711,0.899813371625452,0.953391920780771
2022-01-02,"R",NA,"estimate",0.869296917378471,0.865137412698944,0.063920247393805,0.755398647797685,0.825224893813294,0.85403719855028,0.884577376928623,0.907615738050887,0.961186250373148
2022-01-03,"R",NA,"estimate",0.879749346996108,0.875596201933114,0.0643588148356802,0.766757363751276,0.835135071432156,0.864958818088015,0.895756693650689,0.918559010257171,0.973212434851926
2022-01-04,"R",NA,"estimate",0.893066004778793,0.889296686703874,0.0644375897583192,0.77909343517134,0.848428978026093,0.877548764751534,0.909219544135562,0.932173647332796,0.987635210649962
2022-01-05,"R",NA,"estimate",0.908922719731754,0.906135185453664,0.0644457946298339,0.797678874223936,0.865638028134797,0.892962475564963,0.924791736656998,0.948952341125225,1.00527647892332
2022-01-06,"R",NA,"estimate",0.927599765937437,0.925842162266801,0.0648297541116397,0.818562803504294,0.885685898868326,0.911276530556192,0.94254391799052,0.967953918644481,1.02831390524112
2022-01-07,"R",NA,"estimate",0.9482374152141,0.947967539569807,0.0660674966863478,0.842005587348824,0.905691885291135,0.932222929002644,0.962888669065967,0.989696737099068,1.05668742084196
2022-01-08,"R",NA,"estimate",0.969940472487532,0.971875171857465,0.0684548146184685,0.863294568208471,0.927400457013919,0.954369208227166,0.985428383887427,1.01272867833635,1.08987891778444
2022-01-09,"R",NA,"estimate",0.993146032576558,0.99675712444115,0.071919701487735,0.886226967603205,0.949191589157311,0.976351131643246,1.00893736290529,1.03936652285204,1.12043449745076
2022-01-10,"R",NA,"estimate",1.01555724125646,1.02167802976004,0.0760450768849192,0.906615302228824,0.970141328275224,0.999170683936798,1.03344116580298,1.06573768743812,1.15508091631263
2022-01-11,"R",NA,"estimate",1.03890595357745,1.04565366381052,0.0803615128391361,0.925005126765648,0.991181688388222,1.02173679453436,1.05904602115093,1.09213010026854,1.18660293067168
2022-01-12,"R",NA,"estimate",1.06187152497429,1.06775680934076,0.0847927817982395,0.939681565717765,1.01128944481923,1.04041536480652,1.08280199849453,1.11892182697382,1.21144842002151
2022-01-13,"R",NA,"estimate",1.08111864062679,1.08723190191047,0.0900536071070013,0.946301814860314,1.02635276425673,1.05987504367979,1.10527713212943,1.14130236716186,1.2386879550902
2022-01-14,"R",NA,"estimate",1.10068711251906,1.10359400435988,0.0977527962376483,0.948790000058091,1.03700241531446,1.07615366381878,1.12464451838994,1.16717850617705,1.26531182209149
2022-01-15,"R",NA,"estimate",1.11502750963555,1.11669092505375,0.109961458283562,0.940923208749325,1.04178417618267,1.08836681464283,1.14179271573948,1.18929833418432,1.29868964542907
2022-01-16,"R",NA,"estimate based on partial data",1.12573202048807,1.12671777318505,0.128360848567005,0.919201803215037,1.03669292337937,1.09371393240582,1.15672932042925,1.2117731720082,1.34046541615634
2022-01-17,"R",NA,"estimate based on partial data",1.13338851283161,1.13418493202972,0.153634590712867,0.884516613973228,1.03000592707149,1.09241063386422,1.16824866778424,1.2347748983819,1.38717505421845
2022-01-18,"R",NA,"estimate based on partial data",1.13227435992859,1.13984885975569,0.18555604787351,0.841235280247691,1.01692337311434,1.08650709552937,1.17964010848659,1.25864015267581,1.44798965396958
2022-01-19,"R",NA,"estimate based on partial data",1.13124541738933,1.14462035901585,0.223475708269563,0.798130084442796,0.999404040507175,1.08173037804814,1.18686638218229,1.28554222430403,1.52082944621614
2022-01-20,"R",NA,"estimate based on partial data",1.13024254022982,1.14946811992748,0.266793245205947,0.74570339652133,0.974839534449712,1.07262791943792,1.19124870621346,1.30750219623582,1.60938823065446
2022-01-21,"R",NA,"estimate based on partial data",1.12739603587218,1.15533472342701,0.315281278060562,0.678497154687044,0.947794011402466,1.06375500625911,1.20193439990927,1.32840350564856,1.70697392058821
2022-01-22,"R",NA,"estimate based on partial data",1.12610352896665,1.16307644757501,0.36926663500983,0.624345446888054,0.920609449507018,1.05382511686036,1.20999974127572,1.35750880940631,1.81865600480268
2022-01-23,"R",NA,"estimate based on partial data",1.12189603381445,1.17343081112491,0.429739711947078,0.571126209185356,0.890674966378302,1.04235055935996,1.21589577816955,1.38384105788711,1.93840059479635
2022-01-24,"R",NA,"estimate based on partial data",1.11717516663689,1.18701246298179,0.498589859112615,0.515272250020526,0.865388517093423,1.0277187122709,1.22152748704712,1.41841492733805,2.06611891560451
2021-08-17,"growth_rate",NA,"estimate",0.295317465558251,0.304987050806718,0.196768894064866,0.0150152076001844,0.152728680821622,0.237941950993064,0.347922073739273,0.43706359784665,0.645493227841102
2021-08-18,"growth_rate",NA,"estimate",0.228553607556715,0.228449791372482,0.141146992548252,0.00460836738368783,0.120547136445299,0.188131117413914,0.268296653843513,0.330106487596047,0.463075668326686
2021-08-19,"growth_rate",NA,"estimate",0.165210766449529,0.159569726488869,0.0968449825084796,-0.0045646924489287,0.0873513448735955,0.136716733212319,0.192198839836452,0.230544663302528,0.310707416388405
2021-08-20,"growth_rate",NA,"estimate",0.105324256068746,0.0989256291060888,0.0626274886517663,-0.0137606874559266,0.0550369711566781,0.0876085226545449,0.121530243757998,0.144602601545654,0.191463066565113
2021-08-21,"growth_rate",NA,"estimate",0.0498343479137189,0.0467066410112698,0.0380804457219348,-0.0234269095112376,0.0235445634381508,0.04066132781165,0.0587858958324293,0.073181690604459,0.103802347929267
2021-08-22,"growth_rate",NA,"estimate",0.00371162865998135,0.0027312971878918,0.0245703720664132,-0.0392829073878017,-0.0130808105455424,-0.00280655432079428,0.00951986322060492,0.0195010094835673,0.0414763874521346
2021-08-23,"growth_rate",NA,"estimate",-0.0315507678209886,-0.0334688624504856,0.0233103832531327,-0.075219461878427,-0.0466847166300508,-0.0371117543365239,-0.025944154980318,-0.0177721845857302,0.000495351962072426
